자치구,평균온도,평균습도
Gwanak-gu,33.3,54
Gwanak-gu,33.2,55
Gwanak-gu,30.2,63
Jung-gu,33,56
Gwanak-gu,28.9,70
Gwanak-gu,32.2,58
Gwanak-gu,31.8,59
Gwanak-gu,32.2,58
Gwanak-gu,33.3,55
Gwanak-gu,36.3,47
Yongsan-gu,33.2,100
Gwanak-gu,34.2,52
Yongsan-gu,32.3,57
Yongsan-gu,34.7,52
Gwanak-gu,32.7,54
Gwanak-gu,34.1,51
Yongsan-gu,32.7,63
Gwanak-gu,32.5,55
Yongsan-gu,34.2,53
Gwanak-gu,32.7,55
Gwanak-gu,33.9,51
Yongsan-gu,32.8,57
Gwanak-gu,34,52
Gwanak-gu,33.7,52
Gwanak-gu,32.9,57
Gwanak-gu,34.7,49
Yongsan-gu,33,56
Gwanak-gu,37.7,43
Gwanak-gu,32.3,54
Gwanak-gu,34,49
Gwanak-gu,32.8,53
Gwanak-gu,32.9,58
Yongsan-gu,33.8,53
Gwanak-gu,32.4,57
Gwanak-gu,33.4,51
Gwangjin-gu,32.5,63
Gwanak-gu,31.7,100
Gwanak-gu,34.5,50
Eunpyeong-gu,33.3,55
Gwangjin-gu,33.6,70
Gwanak-gu,33.9,51
Gwanak-gu,35.7,66
Gwangjin-gu,34.3,52
Eunpyeong-gu,33.5,53
Gwanak-gu,33.5,52
Gwanak-gu,33.8,53
Gwanak-gu,33.3,54
Gwangjin-gu,32.7,100
Gwanak-gu,32.9,55
Gwangjin-gu,32.5,57
Jongno-gu,37.5,45
Eunpyeong-gu,34.9,51
Eunpyeong-gu,32.9,56
Eunpyeong-gu,31.5,60
Eunpyeong-gu,33.7,55
Eunpyeong-gu,33.1,53
Gwanak-gu,35.2,49
Eunpyeong-gu,34.5,51
Eunpyeong-gu,32.3,60
Eunpyeong-gu,32.5,56
Eunpyeong-gu,34.7,51
Jongno-gu,33.5,55
Jongno-gu,32.6,57
Eunpyeong-gu,36.3,60
Jongno-gu,34.2,52
Eunpyeong-gu,31.8,71
Jongno-gu,33,55
Jongno-gu,34.8,53
Jongno-gu,32.7,54
Jongno-gu,32.1,100
Gangdong-gu,31.6,61
Gangdong-gu,33,60
Gangdong-gu,31.9,65
Gangdong-gu,33.1,56
Gangdong-gu,34.4,53
Jongno-gu,32.7,56
Gangdong-gu,31.9,64
Jongno-gu,33.7,54
Jongno-gu,35,51
Jongno-gu,31.4,62
Jongno-gu,30.6,67
Jongno-gu,35.9,48
Jongno-gu,33.8,53
Jongno-gu,31.8,65
Gangdong-gu,32.1,58
Jungnang-gu,33.3,59
Jungnang-gu,33.2,59
Jongno-gu,31.9,58
Jongno-gu,34.2,71
Jungnang-gu,33.2,58
Jongno-gu,35.5,59
Jungnang-gu,32.4,60
Jongno-gu,33.9,72
Yangcheon-gu,32.8,58
Yangcheon-gu,33.9,54
Yangcheon-gu,32.9,58
Yangcheon-gu,33.6,59
Jungnang-gu,33.3,58
Jungnang-gu,32.3,63
Jungnang-gu,33.3,58
Yangcheon-gu,34,56
Jungnang-gu,33,59
Jongno-gu,29.4,72
Yangcheon-gu,32,62
Yangcheon-gu,35.6,51
Jungnang-gu,33.4,57
Gangdong-gu,34.8,51
Yangcheon-gu,34.9,53
Gangdong-gu,33.1,58
Gangdong-gu,34,54
Gangdong-gu,32.4,60
Yangcheon-gu,33.6,58
Jungnang-gu,32.2,63
Gangdong-gu,32.4,59
Jungnang-gu,32.2,63
Gangdong-gu,32.9,56
Gangdong-gu,32.4,60
Yangcheon-gu,32.8,59
Yangcheon-gu,32.6,60
Gangdong-gu,32.5,58
Geumcheon-gu,32.2,56
Guro-gu,33.3,55
Yangcheon-gu,33.5,55
Gangdong-gu,34.4,53
Jongno-gu,34.6,100
Gangdong-gu,32.4,63
Gangdong-gu,32.9,57
Geumcheon-gu,30.6,65
Nowon-gu,33.4,59
Guro-gu,34.2,53
Geumcheon-gu,31.8,57
Nowon-gu,33.7,59
Dobong-gu,31.4,86
Geumcheon-gu,37.1,43
Nowon-gu,31.7,69
Dobong-gu,32.6,100
Guro-gu,33.3,54
Geumcheon-gu,34.4,48
Geumcheon-gu,34.4,48
Geumcheon-gu,34.7,49
Dobong-gu,34,100
Geumcheon-gu,32.6,54
Gangdong-gu,32.3,59
Geumcheon-gu,32.1,53
Geumcheon-gu,32.1,54
Geumcheon-gu,36.4,44
Guro-gu,36.5,45
Geumcheon-gu,33.1,52
Geumcheon-gu,39.2,39
Guro-gu,33.9,47
Geumcheon-gu,32,56
Nowon-gu,30.8,71
Geumcheon-gu,32.5,54
Geumcheon-gu,32.4,54
Dobong-gu,33.5,69
Geumcheon-gu,33.6,51
Nowon-gu,33.7,59
Nowon-gu,32.1,62
Nowon-gu,33.5,57
Nowon-gu,32.5,61
Dobong-gu,32.6,97
Geumcheon-gu,36.6,44
Nowon-gu,32.1,63
Nowon-gu,32.4,61
Geumcheon-gu,34.4,54
Geumcheon-gu,31.7,58
Geumcheon-gu,34.6,49
Gangseo-gu,32.6,62
Nowon-gu,32.3,62
Nowon-gu,31.7,65
Geumcheon-gu,32,57
Nowon-gu,33.6,59
Nowon-gu,33.6,55
Nowon-gu,33.9,60
Nowon-gu,33,60
Nowon-gu,31.9,63
Nowon-gu,34.7,52
Nowon-gu,33.3,60
Nowon-gu,31,68
Dobong-gu,32.2,63
Dobong-gu,33.9,56
Dobong-gu,25.2,79
Gangdong-gu,32.3,69
Gangdong-gu,33.1,100
Dobong-gu,26.6,69
Gangdong-gu,32.6,70
Dobong-gu,32.7,98
Gangdong-gu,32.6,59
Gangdong-gu,33,75
Dobong-gu,32.6,69
Gangseo-gu,34.1,65
Gangdong-gu,32.3,100
Gangseo-gu,32.3,60
Gangdong-gu,32.4,81
Gangdong-gu,33.6,92
Gangseo-gu,34.8,54
Dobong-gu,34.8,59
Gangdong-gu,31,81
Gangdong-gu,33.3,100
Dobong-gu,31.5,100
Gangseo-gu,33.2,70
Gangdong-gu,33.2,78
Gangseo-gu,33.5,63
Gwanak-gu,33.4,51
Gangdong-gu,31.9,79
Gwanak-gu,33.1,54
Gwanak-gu,33.1,56
Gwanak-gu,33.8,51
Gangseo-gu,31,100
Gangseo-gu,32.1,80
Gangseo-gu,32.1,73
Gangseo-gu,31.3,100
Gangseo-gu,32.2,100
Nowon-gu,33.4,100
Gangseo-gu,31,89
Gangseo-gu,31.7,100
Gangseo-gu,31.7,100
Dobong-gu,34,55
Gwanak-gu,35.7,48
Gwanak-gu,35.2,50
Gwanak-gu,32.5,54
Gwanak-gu,32,58
Gwanak-gu,34.4,49
Gwanak-gu,34.6,50
Gwanak-gu,34.4,51
Gwanak-gu,30.9,63
Gwanak-gu,33.4,57
Dobong-gu,35.2,53
Gwanak-gu,32.6,55
Gwanak-gu,34.1,52
Gwanak-gu,32.4,53
Gwanak-gu,31.1,60
Gwanak-gu,33.7,52
Gwanak-gu,33.5,53
Nowon-gu,33.7,58
Nowon-gu,33.2,60
Nowon-gu,33.8,58
Nowon-gu,32.2,62
Nowon-gu,33.7,58
Gwanak-gu,32.5,55
Gwanak-gu,32.7,59
Gwanak-gu,33.7,54
Gwanak-gu,35.7,46
Nowon-gu,31.7,100
Gwanak-gu,34.8,48
Dobong-gu,34.7,54
Dobong-gu,33.1,57
Dobong-gu,32.6,66
Dobong-gu,32.2,61
Gangdong-gu,31.5,90
Gangnam-gu,34.9,66
Nowon-gu,32.7,79
Dobong-gu,34.2,56
Dobong-gu,33.7,65
Dobong-gu,33.6,56
Dobong-gu,33.2,58
Dobong-gu,35,52
Dobong-gu,32.3,62
Dobong-gu,32.7,58
Gangdong-gu,32.3,60
Dobong-gu,34.5,54
Dobong-gu,34.2,55
Dobong-gu,34.3,55
Dobong-gu,34.8,56
Nowon-gu,29.7,74
Nowon-gu,34.5,55
Dobong-gu,34.8,54
Dobong-gu,31.3,66
Dobong-gu,33.8,56
Nowon-gu,33.4,59
Dobong-gu,33.2,60
Dobong-gu,32.9,60
Dobong-gu,33.9,58
Nowon-gu,33.4,58
Gangdong-gu,36,55
Dobong-gu,32.7,63
Dobong-gu,33,57
Gangdong-gu,31.8,66
Gangdong-gu,34.3,83
Gangnam-gu,33.3,70
Gangdong-gu,32.8,60
Gangnam-gu,33.5,100
Gangnam-gu,33.3,100
Gangdong-gu,32.6,58
Gangnam-gu,34.3,52
Gangnam-gu,32.2,83
Gangdong-gu,33.6,56
Gangdong-gu,32.8,83
Gangnam-gu,32.3,100
Mapo-gu,34.6,90
Gangdong-gu,34.9,52
Gangdong-gu,31.4,100
Gangdong-gu,32.9,100
Gangdong-gu,31.2,100
Gangdong-gu,32.2,75
Gangdong-gu,31.9,100
Gangdong-gu,30.6,100
Gangdong-gu,32.5,100
Gangdong-gu,33.3,90
Gangdong-gu,32.6,88
Dongdaemun-gu,33.4,54
Gangdong-gu,32.2,96
Dongjak-gu,31.6,100
Gangdong-gu,30.4,99
Gangdong-gu,33.1,100
Gangseo-gu,34,54
Dongdaemun-gu,31.6,65
Dongdaemun-gu,35.1,52
Dongdaemun-gu,33.7,55
Dongdaemun-gu,33.2,61
Dongdaemun-gu,32,62
Dongdaemun-gu,34.3,54
Gangseo-gu,33.1,60
Dongdaemun-gu,33.2,57
Dongdaemun-gu,31.9,65
Dongdaemun-gu,33.3,57
Dongdaemun-gu,32.7,56
Dongdaemun-gu,33.9,53
Dongdaemun-gu,32.8,56
Dongdaemun-gu,32,62
Dongdaemun-gu,32.2,59
Dongdaemun-gu,33.7,57
Dongjak-gu,32.7,65
Dongdaemun-gu,34.3,53
Gangdong-gu,29.7,100
Dongdaemun-gu,33.6,54
Dongdaemun-gu,33.2,55
Dongjak-gu,33.2,55
Gangdong-gu,32.6,72
Dongjak-gu,33.9,57
Dongdaemun-gu,32.4,62
Gangdong-gu,32.4,90
Yongsan-gu,33.2,100
Gangdong-gu,31.6,81
Gwangjin-gu,34.6,52
Mapo-gu,31.4,100
Seocho-gu,31.7,100
Dongdaemun-gu,34.6,52
Mapo-gu,32.7,100
Mapo-gu,34.9,100
Mapo-gu,32,85
Mapo-gu,32.3,72
Gangseo-gu,33.8,59
Mapo-gu,32.6,68
Gwanak-gu,32.3,100
Gangbuk-gu,32.7,100
Gangbuk-gu,32.7,82
Gangbuk-gu,31.7,87
Mapo-gu,42,44
Mapo-gu,33,100
Mapo-gu,32.9,100
Dongdaemun-gu,33.2,100
Seoul_Grand_Park,34.5,65
Gangseo-gu,33,58
Gangseo-gu,33.6,58
Mapo-gu,34.2,63
Guro-gu,33.3,55
Guro-gu,33.6,52
Gangseo-gu,32.4,62
Seongdong-gu,29.8,49
Gangseo-gu,33.2,60
Gwangjin-gu,32.6,58
Jongno-gu,36.8,47
Gangseo-gu,30.6,72
Gangseo-gu,32.7,60
Gangseo-gu,33,60
Jongno-gu,33.6,52
Jongno-gu,33.1,55
Guro-gu,32.6,55
Gangseo-gu,36.2,52
Gangseo-gu,32.7,62
Gwanak-gu,34.6,50
Gangseo-gu,33.7,58
Gangseo-gu,34.1,56
Gangseo-gu,33.4,55
Guro-gu,32.4,56
Seongdong-gu,34.2,54
Gangseo-gu,33.7,57
Gangseo-gu,33.4,58
Guro-gu,35.5,49
Gangseo-gu,33,60
Gwangjin-gu,34.6,51
Gwangjin-gu,33,57
Gangseo-gu,33.8,57
Gwangjin-gu,34.1,53
Gwangjin-gu,33.5,57
Gwangjin-gu,34.8,52
Gwangjin-gu,31.3,59
Gangseo-gu,32.5,59
Gwangjin-gu,32.6,57
Guro-gu,35.9,48
Gangseo-gu,34.5,54
Seocho-gu,35.7,54
Gwangjin-gu,33,55
Guro-gu,34.8,50
Guro-gu,33.3,55
Guro-gu,34.2,51
Guro-gu,35.3,47
Guro-gu,35.2,49
Gwangjin-gu,33.3,55
Guro-gu,33.6,53
Guro-gu,33.7,55
Guro-gu,35.2,48
Guro-gu,33.6,51
Guro-gu,31.8,61
Gwangjin-gu,34,57
Guro-gu,34.7,51
Guro-gu,34.4,50
Guro-gu,34.2,50
Gangbuk-gu,33.4,54
Gwangjin-gu,33.9,53
Seongdong-gu,35.1,50
Gwangjin-gu,34.7,50
Seongdong-gu,34.5,52
Seongdong-gu,32.3,57
Seongdong-gu,33.2,55
Seongdong-gu,33.5,55
Seongdong-gu,34.1,50
Gwangjin-gu,32,59
Gangbuk-gu,33.9,55
Seongdong-gu,32.3,57
Gwangjin-gu,35.5,51
Seocho-gu,33.2,85
Seongdong-gu,33.2,57
Seongdong-gu,35.3,49
Seongdong-gu,33.5,53
Seongdong-gu,35.1,51
Seongdong-gu,33.9,54
Gwangjin-gu,32.1,60
Gwangjin-gu,34.1,53
Seongdong-gu,31.8,58
Seongdong-gu,34.5,50
Seongdong-gu,35.6,48
Seongdong-gu,35.4,50
Seoul_Grand_Park,34.8,92
Seongdong-gu,35.1,52
Seongdong-gu,33.1,55
Seongdong-gu,35.2,51
Seongdong-gu,34.1,52
Seongdong-gu,33.7,54
Gwangjin-gu,32.8,56
Seongdong-gu,33.3,56
Seongdong-gu,34.9,50
Seongdong-gu,35.8,49
Seongdong-gu,34.6,52
Seongdong-gu,34.2,52
Seongdong-gu,34.1,53
Seongdong-gu,32.6,55
Seongdong-gu,35.6,49
Seongdong-gu,34.4,51
Seongdong-gu,34.7,51
Seongdong-gu,35,51
Seocho-gu,33.1,100
Seongdong-gu,34.1,53
Seocho-gu,33.8,63
Seongdong-gu,35.3,50
Seongdong-gu,35.8,48
Seongdong-gu,34.5,52
Seongbuk-gu,34,53
Seocho-gu,31.7,100
Seongdong-gu,34.7,50
Seongbuk-gu,32.5,58
Songpa-gu,33.5,57
Seongdong-gu,33.5,54
Songpa-gu,33.5,56
Seongdong-gu,35.2,50
Seongdong-gu,34.1,53
Seongdong-gu,32,57
Seongdong-gu,35.1,49
Seongdong-gu,33.9,52
Seongdong-gu,32.8,56
Seongbuk-gu,34.2,54
Seongdong-gu,32.8,56
Seongdong-gu,34.6,51
Seongdong-gu,31.4,60
Seongdong-gu,33.8,52
Seongdong-gu,36,49
Seongdong-gu,32.9,55
Seongdong-gu,33.9,51
Seongdong-gu,34.7,51
Seongdong-gu,34,52
Songpa-gu,33.5,57
Seongdong-gu,33.6,54
Seongbuk-gu,34.8,54
Mapo-gu,34.5,55
Songpa-gu,32.6,59
Seongdong-gu,33.3,54
Seongdong-gu,36.7,48
Seongdong-gu,34.7,51
Seongbuk-gu,32.6,58
Seongdong-gu,29.6,100
Songpa-gu,31.2,65
Seongdong-gu,35.2,50
Songpa-gu,33.5,54
Mapo-gu,35.1,52
Seongbuk-gu,33.6,53
Seongbuk-gu,34.2,53
Seongbuk-gu,33.3,55
Seongbuk-gu,34.4,53
Seongbuk-gu,35.9,49
Seongdong-gu,34.8,50
Songpa-gu,32.7,57
Yangcheon-gu,34.8,52
Seongbuk-gu,34,56
Seongbuk-gu,34.8,51
Yangcheon-gu,33.2,58
Seongbuk-gu,32.3,57
Yangcheon-gu,32.9,60
Songpa-gu,32.4,77
Songpa-gu,32.9,58
Songpa-gu,33.9,54
Mapo-gu,33.2,55
Songpa-gu,33.2,59
Seongbuk-gu,33.9,53
Seongbuk-gu,31.5,62
Seongbuk-gu,34.2,52
Seongbuk-gu,32.7,55
Seongbuk-gu,35.4,51
Songpa-gu,33.1,58
Seongbuk-gu,32.1,62
Songpa-gu,32.7,60
Seongbuk-gu,35,49
Songpa-gu,33,58
Songpa-gu,35.4,51
Mapo-gu,33.8,55
Songpa-gu,31.7,61
Seongbuk-gu,31.9,60
Seongbuk-gu,33.1,54
Seongbuk-gu,34.8,50
Songpa-gu,32.9,57
Seongbuk-gu,33.2,69
Yangcheon-gu,31.6,63
Yangcheon-gu,33.8,55
Songpa-gu,33,59
Songpa-gu,32.3,61
Songpa-gu,32.6,60
Songpa-gu,35.2,53
Songpa-gu,32.8,60
Songpa-gu,34.3,54
Songpa-gu,32.2,60
Songpa-gu,33.9,53
Songpa-gu,33.3,58
Songpa-gu,33.1,57
Songpa-gu,32.1,62
Songpa-gu,33.3,56
Mapo-gu,34.3,54
Songpa-gu,32.3,59
Songpa-gu,33.4,69
Songpa-gu,35.1,53
Mapo-gu,33.2,55
Mapo-gu,32.7,58
Songpa-gu,34.5,54
Songpa-gu,32.1,61
Songpa-gu,32.8,57
Mapo-gu,33.2,55
Songpa-gu,32.8,59
Yangcheon-gu,34.2,54
Mapo-gu,31.6,61
Mapo-gu,34,56
Yangcheon-gu,34.1,55
Yangcheon-gu,32.8,59
Mapo-gu,32,61
Yangcheon-gu,32.1,62
Mapo-gu,34.2,51
Yangcheon-gu,34,55
Mapo-gu,32.9,57
Yangcheon-gu,32.6,58
Yangcheon-gu,33.4,57
Mapo-gu,33.4,57
Yangcheon-gu,32.6,61
Mapo-gu,33.4,54
Yangcheon-gu,32.8,61
Songpa-gu,32.6,59
Yangcheon-gu,32.6,59
Yangcheon-gu,34.2,57
Mapo-gu,34.4,51
Yangcheon-gu,34.9,55
Yangcheon-gu,33,59
Yangcheon-gu,35.8,51
Yangcheon-gu,32.5,60
Yangcheon-gu,33.3,57
Yangcheon-gu,33.9,54
Yangcheon-gu,35,51
Yangcheon-gu,34.1,53
Yangcheon-gu,33.2,59
Yangcheon-gu,33.6,56
Mapo-gu,33.8,54
Yangcheon-gu,32.1,62
Yangcheon-gu,33.5,58
Yangcheon-gu,32.1,59
Yangcheon-gu,33.3,57
Yangcheon-gu,34.2,52
Yangcheon-gu,32.9,57
Yangcheon-gu,33.9,54
Mapo-gu,35.1,49
Yangcheon-gu,34.4,55
Yangcheon-gu,34.2,54
Yangcheon-gu,34,55
Yangcheon-gu,33.9,54
Yangcheon-gu,33.7,57
Yangcheon-gu,34.3,55
Yangcheon-gu,33,59
Yangcheon-gu,31.9,63
Yangcheon-gu,33.7,55
Yangcheon-gu,36.2,50
Yangcheon-gu,32.5,58
Yangcheon-gu,34.2,54
Mapo-gu,32.6,57
Mapo-gu,33.6,54
Mapo-gu,32,60
Yangcheon-gu,32.8,59
Mapo-gu,36.2,50
Mapo-gu,33.4,55
Yangcheon-gu,32.8,57
Mapo-gu,34.3,54
Seodaemun-gu,34.8,51
Yangcheon-gu,32.9,57
Yangcheon-gu,35,53
Mapo-gu,33.1,58
Mapo-gu,35.5,51
Mapo-gu,33.9,54
Mapo-gu,32.5,57
Mapo-gu,34.1,52
Mapo-gu,35,52
Yangcheon-gu,34.4,53
Yangcheon-gu,34.9,52
Mapo-gu,35.9,50
Mapo-gu,34.3,53
Yangcheon-gu,34.6,55
Mapo-gu,34.7,54
Seocho-gu,34.2,53
Seodaemun-gu,34.8,52
Mapo-gu,34.8,51
Mapo-gu,34.6,54
Seodaemun-gu,35.1,52
Mapo-gu,33.5,56
Mapo-gu,33.8,55
Mapo-gu,35.6,49
Seodaemun-gu,33.6,57
Mapo-gu,32.5,60
Mapo-gu,33.5,54
Mapo-gu,34.3,53
Mapo-gu,33.9,55
Mapo-gu,36,49
Mapo-gu,34,54
Mapo-gu,34.8,50
Mapo-gu,33,56
Mapo-gu,34.4,54
Mapo-gu,32.6,58
Mapo-gu,36,52
Mapo-gu,33.7,54
Seodaemun-gu,35.2,51
Seodaemun-gu,32.6,57
Mapo-gu,32.7,61
Seodaemun-gu,34.7,52
Mapo-gu,36.4,47
Gangnam-gu,33.7,56
Seodaemun-gu,34.5,53
Seodaemun-gu,34.8,50
Mapo-gu,33.7,55
Mapo-gu,35.3,50
Seodaemun-gu,33.9,55
Seocho-gu,34.5,57
Seodaemun-gu,33.8,66
Seodaemun-gu,34.4,53
Seodaemun-gu,35,51
Seocho-gu,34.8,52
Seocho-gu,35.5,50
Seodaemun-gu,35.4,49
Seodaemun-gu,34.9,52
Seodaemun-gu,34.3,52
Seocho-gu,32.9,55
Seocho-gu,34.6,52
Seodaemun-gu,29.6,86
Seocho-gu,34,53
Seodaemun-gu,35.1,54
Seocho-gu,34.4,53
Seodaemun-gu,30.5,67
Seocho-gu,32.9,57
Seocho-gu,32.9,56
Seodaemun-gu,34.2,54
Seocho-gu,34.3,52
Seocho-gu,33.9,53
Seocho-gu,34.5,53
Seocho-gu,33.3,54
Seocho-gu,32.7,58
Seocho-gu,33.4,55
Seocho-gu,33.9,53
Seocho-gu,36.7,47
Seocho-gu,37,41
Gangnam-gu,35.4,51
Gangnam-gu,34.8,53
Gangnam-gu,34.5,51
Gangnam-gu,34.1,54
Gangnam-gu,33.8,58
Gangnam-gu,35,51
Seocho-gu,32.5,57
Gangnam-gu,31.6,62
Gangnam-gu,34.7,53
Seocho-gu,34.5,83
Gangnam-gu,33.3,58
Gangnam-gu,34.2,51
Gangnam-gu,31.1,68
Gangnam-gu,32.7,55
Gangnam-gu,33.5,53
Gangnam-gu,32.7,54
Gangnam-gu,31.7,62
Gangnam-gu,35.2,49
Gangnam-gu,33,58
Dongjak-gu,33.3,53
Gangnam-gu,31.8,60
Gangnam-gu,34.9,52
Gangnam-gu,32.5,58
Gangnam-gu,33.1,53
Gangnam-gu,32.2,62
Gangnam-gu,35.4,51
Gangnam-gu,34.1,51
Seongdong-gu,33.7,53
Mapo-gu,33.6,56
Gangnam-gu,32.5,73
Seocho-gu,33.8,92
Seocho-gu,32,57
Dongjak-gu,34.3,51
Mapo-gu,34,56
Dongjak-gu,34.7,52
Dongjak-gu,34.7,50
Dongjak-gu,32.7,55
Dongjak-gu,34.5,50
Dongjak-gu,32.9,57
Dongjak-gu,32.8,57
Mapo-gu,34.4,54
Dongjak-gu,35.9,49
Dongjak-gu,31,67
Dongjak-gu,33.9,51
Gangnam-gu,31.7,60
Dongjak-gu,32.4,55
Seocho-gu,32.6,52
Dongjak-gu,33.4,52
Dongjak-gu,32.9,56
Dongjak-gu,32.9,55
Dongjak-gu,32.2,57
Mapo-gu,34.5,54
Mapo-gu,32.8,58
Dongjak-gu,33.5,57
Dongjak-gu,35.5,49
Dongjak-gu,35,48
Dongjak-gu,34.4,52
Dongjak-gu,36.2,48
Dongjak-gu,34.4,51
Gangnam-gu,32.3,61
Gangnam-gu,32.7,56
Gangnam-gu,31.9,61
Seocho-gu,33,58
Dongjak-gu,34.6,52
Dongjak-gu,33.4,55
Jungnang-gu,32.8,62
Jungnang-gu,34.6,53
Jungnang-gu,35.1,53
Jungnang-gu,33.7,55
Jungnang-gu,32.6,75
Jungnang-gu,32.4,100
Jungnang-gu,34,57
Jung-gu,32.2,58
Jungnang-gu,33.8,56
Jungnang-gu,33.1,59
Jungnang-gu,34.1,57
Jung-gu,35.3,50
Jungnang-gu,34.4,56
Jung-gu,35.3,50
Jungnang-gu,33.6,58
Jungnang-gu,34.8,54
Jungnang-gu,35.1,53
Jungnang-gu,34.3,56
Jungnang-gu,32.1,88
Jung-gu,34.9,52
Jung-gu,36,49
Jung-gu,34.6,53
Jung-gu,34.9,51
Jung-gu,36.4,46
Jung-gu,35.6,49
Jung-gu,35.1,51
Jung-gu,33,56
Jung-gu,35.5,49
Jung-gu,34.2,54
Jung-gu,34,53
Jung-gu,31.8,62
Jung-gu,35.7,48
Jung-gu,35.1,50
Yangcheon-gu,34.2,92
Jung-gu,32.8,74
Jung-gu,33,56
Yangcheon-gu,35.8,97
Jung-gu,35.4,49
Jung-gu,32.5,57
Jung-gu,32.7,54
Jung-gu,32.5,58
Jung-gu,34,53
Jung-gu,33.7,55
Jung-gu,35.8,49
Yangcheon-gu,33.6,100
Yeongdeungpo-gu,34.7,51
Yeongdeungpo-gu,34.7,51
Yeongdeungpo-gu,33.8,52
Yeongdeungpo-gu,35.7,47
Jung-gu,32.5,62
Jung-gu,33.9,53
Yangcheon-gu,35.8,71
Yeongdeungpo-gu,33.9,54
Yeongdeungpo-gu,33.3,57
Yeongdeungpo-gu,34.4,53
Yeongdeungpo-gu,33,60
Yeongdeungpo-gu,33.9,55
Yeongdeungpo-gu,35.3,48
Yangcheon-gu,34.9,98
Yangcheon-gu,33.3,100
Yeongdeungpo-gu,34.3,52
Yeongdeungpo-gu,33.8,52
Yeongdeungpo-gu,34.3,54
Yeongdeungpo-gu,33.9,56
Yeongdeungpo-gu,33.7,56
Yeongdeungpo-gu,33.8,53
Yeongdeungpo-gu,33,57
Yeongdeungpo-gu,34.4,53
Yeongdeungpo-gu,34.7,54
Yongsan-gu,36.2,47
Yeongdeungpo-gu,35.5,52
Yeongdeungpo-gu,34.6,70
Gangbuk-gu,33.8,54
Yeongdeungpo-gu,35,51
Yeongdeungpo-gu,35.7,49
Yeongdeungpo-gu,35.6,50
Yeongdeungpo-gu,33.1,61
Jungnang-gu,21,83
Gangbuk-gu,33.3,57
Yeongdeungpo-gu,34.3,52
Yeongdeungpo-gu,34.2,52
Gangbuk-gu,34.6,53
Yeongdeungpo-gu,33.3,60
Yeongdeungpo-gu,33.9,54
Yeongdeungpo-gu,34.3,97
Gangbuk-gu,35.5,50
Yeongdeungpo-gu,33.7,56
Yeongdeungpo-gu,33.4,58
Yeongdeungpo-gu,35.2,52
Gangbuk-gu,34.5,54
Gangbuk-gu,33.5,57
Yongsan-gu,33.6,53
Gangbuk-gu,34.4,56
Gangbuk-gu,35.2,51
Gangbuk-gu,33.4,58
Gangbuk-gu,32,59
Gwanak-gu,37.6,44
Gangbuk-gu,34.2,53
Gangbuk-gu,36.6,48
Gangbuk-gu,35.5,72
Gangbuk-gu,34.2,54
Yongsan-gu,37.1,46
Gangbuk-gu,33.2,55
Yongsan-gu,35.3,49
Gangbuk-gu,32.7,55
Yongsan-gu,34.7,51
Gangbuk-gu,36,49
Gangbuk-gu,33.2,56
Yongsan-gu,35.7,47
Gwanak-gu,34.8,50
Gangbuk-gu,33.6,54
Gwanak-gu,35.3,48
Yongsan-gu,34.5,54
Yongsan-gu,34.4,99
Yongsan-gu,33.4,56
Gangbuk-gu,33.5,53
Gangbuk-gu,33.3,59
Gangbuk-gu,35.1,51
Yongsan-gu,33.8,58
Gangbuk-gu,33.5,56
Yongsan-gu,32.4,57
Yongsan-gu,33.1,56
Yongsan-gu,33.9,54
Yongsan-gu,35.4,50
Gwanak-gu,35.3,49
Gangbuk-gu,33.6,100
Yongsan-gu,35.1,50
Gwanak-gu,35,50
Yongsan-gu,34.6,52
Gwanak-gu,34.3,51
Gwanak-gu,33.5,54
Gwanak-gu,31.5,60
Eunpyeong-gu,33.6,56
Gwanak-gu,33.9,52
Gwanak-gu,34,53
Yongsan-gu,35,51
Gwanak-gu,35.7,47
Gwanak-gu,33.9,56
Gwanak-gu,30.2,65
Gwanak-gu,33.4,54
Gwanak-gu,35.4,48
Yongsan-gu,35.6,49
Gwanak-gu,36.2,47
Gwangjin-gu,34.4,65
Gwangjin-gu,34.8,51
Gwanak-gu,32.8,100
Eunpyeong-gu,34.9,53
Eunpyeong-gu,33.3,57
Gwangjin-gu,33.9,56
Eunpyeong-gu,34,58
Eunpyeong-gu,35.5,50
Gwanak-gu,35.9,47
Gwanak-gu,34.7,49
Eunpyeong-gu,36,65
Jongno-gu,34.6,51
Eunpyeong-gu,32.7,57
Jongno-gu,35.5,52
Eunpyeong-gu,33.8,54
Eunpyeong-gu,33.6,56
Eunpyeong-gu,34.1,55
Eunpyeong-gu,32.1,74
Eunpyeong-gu,35.2,51
Eunpyeong-gu,33.9,53
Eunpyeong-gu,34.2,54
Eunpyeong-gu,35,52
Eunpyeong-gu,34.1,55
Eunpyeong-gu,33.1,55
Jongno-gu,33.4,75
Yangcheon-gu,35.5,51
Jongno-gu,33.7,54
Jungnang-gu,34.2,56
Gangdong-gu,33.2,56
Jongno-gu,32.8,61
Jongno-gu,34.3,52
Jongno-gu,34.4,53
Jongno-gu,34.1,53
Eunpyeong-gu,33.8,56
Eunpyeong-gu,34.8,55
Jongno-gu,33.9,56
Jongno-gu,34.1,54
Eunpyeong-gu,33.1,76
Eunpyeong-gu,33.2,57
Jongno-gu,35.4,49
